"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.146472666E1,-4.309999943E-1,8.281000137E0,1.527999997E0,8.431815241E0
6.146973382E1,-3.930000067E-1,8.357999802E0,1.375000000E0,8.479459575E0
6.147474164E1,-3.549999893E-1,8.395999908E0,1.182999969E0,8.486361316E0
6.147974887E1,-2.399999946E-1,8.357999802E0,1.222000003E0,8.450268912E0
6.148475618E1,-2.010000050E-1,8.395999908E0,1.375000000E0,8.510219766E0
6.148976349E1,-1.630000025E-1,8.357999802E0,1.337000012E0,8.465831248E0
6.149477099E1,-4.800000042E-2,8.357999802E0,1.375000000E0,8.470483439E0
6.149977914E1,2.189999968E-1,8.472999573E0,1.412999988E0,8.592802321E0
6.150478699E1,2.960000038E-1,8.626000404E0,1.375000000E0,8.739915559E0
6.150979469E1,3.339999914E-1,8.626000404E0,1.375000000E0,8.741285030E0
6.151480192E1,3.720000088E-1,8.663999557E0,1.337000012E0,8.774442511E0
6.151980945E1,1.430000067E-1,8.779000282E0,1.412999988E0,8.893135776E0
6.152481698E1,6.599999964E-2,8.741000175E0,1.259999990E0,8.831593290E0
6.152982484E1,1.040000021E-1,8.779000282E0,1.259999990E0,8.869569433E0
6.153483253E1,2.800000086E-2,8.855999947E0,1.106999993E0,8.924963195E0
6.153983951E1,-9.999999776E-3,8.970999718E0,1.297999978E0,9.064421652E0
6.154484659E1,-9.999999776E-3,9.085000038E0,1.337000012E0,9.182858745E0
6.154985376E1,1.430000067E-1,9.161999702E0,1.259999990E0,9.249339843E0
6.155486145E1,3.720000088E-1,9.199999809E0,1.259999990E0,9.293329892E0
6.155986851E1,3.720000088E-1,9.468999863E0,1.182999969E0,9.549860278E0
6.156487520E1,2.189999968E-1,9.506999969E0,1.375000000E0,9.608414771E0
6.156988233E1,3.720000088E-1,9.545000076E0,1.337000012E0,9.645360517E0
6.157488941E1,3.339999914E-1,9.621999741E0,1.375000000E0,9.725485078E0
6.157989656E1,2.569999993E-1,9.621999741E0,1.259999990E0,9.707550051E0
6.158490417E1,3.720000088E-1,9.737000465E0,1.182999969E0,9.815653366E0
6.158991271E1,1.430000067E-1,9.774999619E0,9.539999962E-1,9.822483522E0
6.159492265E1,1.809999943E-1,9.852000237E0,9.539999962E-1,9.899736646E0
6.159993272E1,2.189999968E-1,9.812999725E0,8.389999866E-1,9.851235739E0
6.160494260E1,1.809999943E-1,9.967000008E0,6.850000024E-1,9.992150677E0
6.160995229E1,2.569999993E-1,9.967000008E0,7.239999771E-1,9.996565116E0
6.161496144E1,1.430000067E-1,1.004300022E1,7.239999771E-1,1.007007837E1
6.161997136E1,2.800000086E-2,1.011999989E1,7.239999771E-1,1.014590349E1
6.162498136E1,-1.250000000E-1,1.011999989E1,7.239999771E-1,1.014663484E1
6.162999093E1,-9.999999776E-3,1.008199978E1,8.389999866E-1,1.011685428E1
6.163500054E1,-8.600000292E-2,1.015799999E1,8.769999743E-1,1.019615069E1
6.164000997E1,-4.800000042E-2,1.011999989E1,1.029999971E0,1.017239410E1
6.164501920E1,-1.630000025E-1,1.027299976E1,1.222000003E0,1.034670852E1
6.165002850E1,-1.630000025E-1,1.038799953E1,1.222000003E0,1.046089802E1
6.165503736E1,-2.010000050E-1,1.038799953E1,1.222000003E0,1.046155913E1
6.166004489E1,-1.630000025E-1,1.038799953E1,1.337000012E0,1.047495453E1
6.166505205E1,-2.399999946E-1,1.038799953E1,1.452000022E0,1.049173191E1
6.167005897E1,-2.399999946E-1,1.050300026E1,1.337000012E0,1.059047607E1
6.167506588E1,-2.010000050E-1,1.054100037E1,1.565999985E0,1.065858554E1
6.168007265E1,-2.010000050E-1,1.057999992E1,1.835000038E0,1.073983354E1
6.168507916E1,-8.600000292E-2,1.061800003E1,2.026000023E0,1.080990272E1
6.169008801E1,-1.250000000E-1,1.073299980E1,2.371000051E0,1.099247702E1
6.169509740E1,-9.999999776E-3,1.080900002E1,2.946000099E0,1.120328068E1
6.170010710E1,1.430000067E-1,1.092399979E1,3.404999971E0,1.144326200E1
6.170511672E1,1.430000067E-1,1.119200039E1,3.980000019E0,1.187946640E1
6.171012625E1,2.569999993E-1,1.134599972E1,4.478000164E0,1.220041983E1
6.171513544E1,4.869999886E-1,1.153699970E1,4.440000057E0,1.237146441E1
6.172014451E1,7.170000076E-1,1.184399986E1,3.980000019E0,1.251538341E1
6.172515372E1,7.549999952E-1,1.184399986E1,2.983999968E0,1.223742675E1
6.173016326E1,6.409999728E-1,1.192000008E1,1.835000038E0,1.207743797E1
6.173517241E1,4.869999886E-1,1.184399986E1,5.699999928E-1,1.186770415E1
6.174018142E1,2.569999993E-1,1.176700020E1,-1.560000032E-1,1.177084019E1
6.174519065E1,2.800000086E-2,1.172900009E1,-6.539999843E-1,1.174725258E1
6.175020044E1,-9.999999776E-3,1.172900009E1,-8.080000281E-1,1.175680259E1
6.175520998E1,-1.250000000E-1,1.172900009E1,-5.009999871E-1,1.174036069E1
6.176021959E1,-3.160000145E-1,1.161400032E1,-4.199999943E-2,1.161837439E1
6.176522930E1,-3.930000067E-1,1.161400032E1,5.320000052E-1,1.163281894E1
6.177023868E1,-6.990000010E-1,1.146100044E1,9.150000215E-1,1.151869598E1
6.177524761E1,-6.990000010E-1,1.130700016E1,1.182999969E0,1.139018624E1
6.178025669E1,-9.290000200E-1,1.119200039E1,1.452000022E0,1.132396652E1
6.178526576E1,-9.670000076E-1,1.119200039E1,1.297999978E0,1.130843781E1
6.179027476E1,-1.235999942E0,1.126900005E1,1.297999978E0,1.141064687E1
6.179528382E1,-1.312000036E0,1.111600018E1,1.067999959E0,1.124399519E1
6.180029343E1,-1.235999942E0,1.103899956E1,6.470000148E-1,1.112680620E1
6.180530265E1,-1.197000027E0,1.111600018E1,4.560000002E-1,1.118955785E1
6.181031211E1,-1.197000027E0,1.103899956E1,2.259999961E-1,1.110600722E1
6.181532158E1,-1.159000039E0,1.107800007E1,3.400000185E-2,1.113851528E1
6.182033135E1,-9.290000200E-1,1.119200039E1,-1.180000007E-1,1.123111026E1
6.182534096E1,-7.760000229E-1,1.119200039E1,-1.949999928E-1,1.122056477E1
6.183035073E1,-6.230000257E-1,1.130700016E1,-2.329999954E-1,1.132654716E1
6.183536061E1,-4.690000117E-1,1.138399982E1,-3.100000024E-1,1.139787318E1
6.184037014E1,-3.160000145E-1,1.142199993E1,-2.329999954E-1,1.142874566E1
6.184537954E1,-2.399999946E-1,1.146100044E1,-2.709999979E-1,1.146671584E1
6.185038869E1,6.599999964E-2,1.146100044E1,-1.949999928E-1,1.146284922E1
6.185539784E1,1.430000067E-1,1.134599972E1,-4.199999943E-2,1.134697857E1
6.186040699E1,1.430000067E-1,1.130700016E1,3.409999907E-1,1.131304480E1
6.186541646E1,1.430000067E-1,1.126900005E1,4.560000002E-1,1.127912883E1
6.187042599E1,2.800000086E-2,1.119200039E1,7.239999771E-1,1.121542833E1
6.187543545E1,-9.999999776E-3,1.103899956E1,1.029999971E0,1.108695229E1
6.188044508E1,6.599999964E-2,1.077099991E1,1.412999988E0,1.086348765E1
6.188545446E1,-9.999999776E-3,1.050300026E1,2.026000023E0,1.069662519E1
6.189046360E1,-8.600000292E-2,1.027299976E1,2.601000071E0,1.059750544E1
6.189547214E1,-1.630000025E-1,1.015799999E1,3.174999952E0,1.064387888E1
6.190048055E1,-2.010000050E-1,9.852000237E0,3.788000107E0,1.055704762E1
6.190548940E1,-3.549999893E-1,9.737000465E0,4.171000004E0,1.059870011E1
6.191049793E1,-4.690000117E-1,9.506999969E0,4.631000042E0,1.058532809E1
6.191550363E1,-5.460000038E-1,9.430000305E0,4.975999832E0,1.067631004E1
6.192051140E1,-6.230000257E-1,9.314999580E0,5.129000187E0,1.065194767E1
6.192551925E1,-6.610000134E-1,9.277000427E0,5.129000187E0,1.062103106E1
6.193052664E1,-5.839999914E-1,9.314999580E0,5.013999939E0,1.059483216E1
6.193553426E1,-6.990000010E-1,9.314999580E0,4.899000168E0,1.054789177E1
6.194054141E1,-6.230000257E-1,9.277000427E0,4.783999920E0,1.045645835E1
6.194554864E1,-6.990000010E-1,9.277000427E0,4.478000164E0,1.032491275E1
6.195055591E1,-7.379999757E-1,9.277000427E0,4.132999897E0,1.018278297E1
6.195556322E1,-7.379999757E-1,9.123999596E0,3.903000116E0,9.951151817E0
6.196057062E1,-8.140000105E-1,9.085000038E0,3.634999990E0,9.819014545E0
6.196557877E1,-8.909999728E-1,9.199999809E0,3.367000103E0,9.837203217E0
6.197058647E1,-8.140000105E-1,9.123999596E0,3.213999987E0,9.707716547E0
6.197559409E1,-8.909999728E-1,9.046999931E0,2.868999958E0,9.532746166E0
6.198060146E1,-9.670000076E-1,9.046999931E0,2.523999929E0,9.442132832E0
6.198560862E1,-1.082000017E0,8.970999718E0,2.178999901E0,9.295030960E0
6.199061594E1,-1.312000036E0,8.932000160E0,1.758000016E0,9.197420019E0
6.199562356E1,-1.197000027E0,8.970999718E0,1.527999997E0,9.178585348E0
6.200063099E1,-1.006000042E0,8.855999947E0,1.222000003E0,8.996335651E0
6.200563791E1,-1.006000042E0,8.894000053E0,1.182999969E0,9.028552595E0
6.201064530E1,-9.290000200E-1,8.779000282E0,1.029999971E0,8.887901155E0
6.201565261E1,-8.909999728E-1,8.741000175E0,1.029999971E0,8.846460589E0
6.202065955E1,-6.990000010E-1,8.663999557E0,9.150000215E-1,8.740178166E0
6.202566724E1,-6.610000134E-1,8.586999893E0,8.769999743E-1,8.656940403E0
6.203067486E1,-5.080000162E-1,8.510999680E0,9.150000215E-1,8.575103766E0
6.203568240E1,-4.309999943E-1,8.434000015E0,8.769999743E-1,8.490420850E0
6.204069102E1,-4.690000117E-1,8.319000244E0,1.106999993E0,8.405425335E0
6.204570033E1,-5.080000162E-1,8.281000137E0,1.144999981E0,8.375204609E0
6.205070947E1,-3.549999893E-1,8.281000137E0,1.297999978E0,8.389624080E0
6.205571870E1,-2.399999946E-1,8.243000031E0,1.452000022E0,8.373347811E0
6.206072774E1,-2.010000050E-1,8.204000473E0,1.490000010E0,8.340630959E0
6.206573612E1,-2.779999971E-1,8.088999748E0,1.565999985E0,8.243879965E0
6.207074383E1,-3.930000067E-1,8.050999641E0,1.680999994E0,8.234002988E0
6.207575168E1,-4.690000117E-1,8.050999641E0,1.643000007E0,8.230310156E0
6.208075944E1,-5.460000038E-1,8.050999641E0,1.605000019E0,8.227559559E0
6.208576813E1,-5.839999914E-1,8.128000259E0,1.565999985E0,8.298060024E0
6.209077730E1,-6.990000010E-1,8.088999748E0,1.452000022E0,8.247958656E0
6.209578691E1,-6.230000257E-1,8.050999641E0,1.297999978E0,8.178724118E0
6.210079667E1,-7.379999757E-1,8.050999641E0,1.259999990E0,8.182349245E0
6.210580559E1,-5.080000162E-1,8.204000473E0,1.106999993E0,8.293921676E0
6.211081275E1,-4.690000117E-1,8.204000473E0,8.769999743E-1,8.264061576E0
6.211582147E1,-3.160000145E-1,8.166000366E0,9.539999962E-1,8.227608035E0
6.212083077E1,-3.549999893E-1,8.281000137E0,8.389999866E-1,8.330960884E0
6.212583969E1,-2.779999971E-1,8.357999802E0,7.239999771E-1,8.393903779E0
6.213084946E1,-2.779999971E-1,8.281000137E0,4.939999878E-1,8.300378501E0
6.213585922E1,-2.779999971E-1,8.319000244E0,3.409999907E-1,8.330626030E0
6.214086899E1,-2.399999946E-1,8.319000244E0,7.199999690E-2,8.322772919E0
6.214587868E1,-1.250000000E-1,8.319000244E0,3.400000185E-2,8.320008778E0
6.215088838E1,-8.600000292E-2,8.319000244E0,-4.199999943E-2,8.319550773E0
6.215589837E1,6.599999964E-2,8.281000137E0,-3.000000026E-3,8.281263688E0
6.216090891E1,1.040000021E-1,8.357999802E0,3.400000185E-2,8.358715971E0
6.216591815E1,6.599999964E-2,8.434000015E0,1.110000014E-1,8.434988634E0
6.217092753E1,2.800000086E-2,8.586999893E0,2.259999961E-1,8.590019043E0
6.217593684E1,-8.600000292E-2,8.548999786E0,4.560000002E-1,8.561584512E0
6.218094583E1,-1.630000025E-1,8.548999786E0,6.470000148E-1,8.574997106E0
6.218595329E1,-3.549999893E-1,8.701999664E0,8.389999866E-1,8.749556796E0
6.219096033E1,-4.309999943E-1,8.779000282E0,1.106999993E0,8.859009873E0
6.219596810E1,-3.930000067E-1,8.779000282E0,1.144999981E0,8.862071988E0
6.220097550E1,-5.839999914E-1,8.894000053E0,1.375000000E0,9.018587358E0
6.220598457E1,-5.839999914E-1,8.932000160E0,1.527999997E0,9.080554325E0
6.221099395E1,-6.610000134E-1,9.008999825E0,1.643000007E0,9.181418620E0
6.221600357E1,-6.230000257E-1,9.161999702E0,1.720000029E0,9.342845802E0
6.222101297E1,-6.990000010E-1,9.161999702E0,1.680999994E0,9.341124158E0
6.222602212E1,-7.379999757E-1,9.314999580E0,1.605000019E0,9.481027698E0
6.223103193E1,-6.990000010E-1,9.468999863E0,1.297999978E0,9.583076925E0
6.223604154E1,-6.990000010E-1,9.545000076E0,1.029999971E0,9.625826063E0
6.224105108E1,-7.379999757E-1,9.774999619E0,9.539999962E-1,9.849130799E0
6.224606093E1,-8.140000105E-1,9.928000450E0,8.000000119E-1,9.993387262E0
6.225107047E1,-8.140000105E-1,1.004300022E1,6.470000148E-1,1.009668552E1
6.225608000E1,-7.379999757E-1,1.019600010E1,4.560000002E-1,1.023283919E1
6.226108954E1,-8.140000105E-1,1.042599964E1,3.019999862E-1,1.046208720E1
6.226609722E1,-7.379999757E-1,1.065600014E1,-7.999999821E-2,1.068182489E1
6.227110414E1,-8.909999728E-1,1.077099991E1,-7.999999821E-2,1.080808586E1
6.227611163E1,-9.290000200E-1,1.084799957E1,-2.329999954E-1,1.089019856E1
6.228111847E1,-8.909999728E-1,1.111600018E1,-1.949999928E-1,1.115335671E1
6.228612516E1,-7.760000229E-1,1.115400028E1,-1.560000032E-1,1.118204965E1
6.229113231E1,-6.610000134E-1,1.134599972E1,-1.560000032E-1,1.136630840E1
6.229613954E1,-5.460000038E-1,1.149899960E1,1.110000014E-1,1.151249012E1
6.230114682E1,-4.309999943E-1,1.157600021E1,3.790000081E-1,1.159021928E1
6.230615413E1,-1.630000025E-1,1.172900009E1,6.850000024E-1,1.175011647E1
6.231116128E1,-1.250000000E-1,1.199699974E1,1.067999959E0,1.204509243E1
6.231616844E1,-4.800000042E-2,1.211200047E1,1.337000012E0,1.218566487E1
6.232117644E1,-8.600000292E-2,1.222700024E1,1.720000029E0,1.234768524E1
6.232618589E1,-1.630000025E-1,1.241800022E1,2.178999901E0,1.260878024E1
6.233119536E1,-1.630000025E-1,1.245699978E1,2.447999954E0,1.269630325E1
6.233620496E1,-2.779999971E-1,1.260999966E1,2.831000090E0,1.292686880E1
6.234121435E1,-2.399999946E-1,1.272500038E1,2.983999968E0,1.307239421E1
6.234622381E1,-2.010000050E-1,1.280099964E1,3.059999943E0,1.316319082E1
6.235123335E1,-2.399999946E-1,1.306999969E1,3.174999952E0,1.345225322E1
6.235624311E1,-4.309999943E-1,1.326099968E1,3.444000006E0,1.370769891E1
6.236125288E1,-5.080000162E-1,1.352900028E1,3.404999971E0,1.396015535E1
6.236626276E1,-4.690000117E-1,1.375899982E1,3.289999962E0,1.415465072E1
6.237127230E1,-1.630000025E-1,1.375899982E1,3.022000074E0,1.408790721E1
6.237628146E1,2.800000086E-2,1.375899982E1,2.716000080E0,1.402453267E1
6.238129076E1,1.430000067E-1,1.364400005E1,2.638999939E0,1.389760796E1
6.238630075E1,2.569999993E-1,1.352900028E1,2.408999920E0,1.374420526E1
6.239130998E1,3.720000088E-1,1.322299957E1,2.332999945E0,1.343238588E1
6.239631928E1,2.960000038E-1,1.295499992E1,2.371000051E0,1.317350676E1
6.240132836E1,4.869999886E-1,1.249499989E1,2.601000071E0,1.277213344E1
6.240633753E1,5.260000229E-1,1.222700024E1,2.447999954E0,1.248074175E1
6.241134638E1,6.409999728E-1,1.203499985E1,2.332999945E0,1.227578882E1
6.241635584E1,6.409999728E-1,1.172900009E1,2.063999891E0,1.192645881E1
6.242136491E1,5.260000229E-1,1.142199993E1,1.605000019E0,1.154620213E1
6.242637414E1,4.490000010E-1,1.138399982E1,1.337000012E0,1.147103404E1
6.243138384E1,1.809999943E-1,1.123099995E1,9.919999838E-1,1.127617776E1
6.243639361E1,6.599999964E-2,1.123099995E1,4.560000002E-1,1.124044714E1
6.244140299E1,-1.630000025E-1,1.119200039E1,-7.999999821E-2,1.119347317E1
6.244641297E1,-3.549999893E-1,1.123099995E1,-3.860000074E-1,1.124323711E1
6.245141966E1,-5.080000162E-1,1.138399982E1,-7.310000062E-1,1.141875112E1
6.245642735E1,-4.690000117E-1,1.134599972E1,-9.990000129E-1,1.139954699E1
6.246143496E1,-5.839999914E-1,1.134599972E1,-1.266999960E0,1.143145024E1
6.246644273E1,-5.080000162E-1,1.130700016E1,-1.458999991E0,1.141205493E1
6.247145060E1,-5.839999914E-1,1.119200039E1,-1.536000013E0,1.131199473E1
6.247645791E1,-6.990000010E-1,1.103899956E1,-1.458999991E0,1.115691683E1
6.248146662E1,-6.990000010E-1,1.096300030E1,-1.190999985E0,1.104963608E1
6.248647631E1,-6.990000010E-1,1.077099991E1,-7.310000062E-1,1.081838255E1
6.249148585E1,-4.690000117E-1,1.061800003E1,-1.949999928E-1,1.063014161E1
6.249649562E1,-1.630000025E-1,1.046500015E1,4.560000002E-1,1.047619841E1
6.250150492E1,-9.999999776E-3,1.031099987E1,1.222000003E0,1.038316437E1
6.250651400E1,1.809999943E-1,1.019600010E1,1.911000013E0,1.037511928E1
6.251152285E1,2.569999993E-1,9.928000450E0,2.447999954E0,1.022858474E1
6.251653174E1,3.720000088E-1,9.812999725E0,2.831000090E0,1.021997598E1
6.252154098E1,3.720000088E-1,9.545000076E0,3.098999977E0,1.004237080E1
6.252655062E1,4.869999886E-1,9.392000198E0,3.213999987E0,9.938643400E0
6.253156008E1,4.110000134E-1,9.239000320E0,3.137000084E0,9.765695954E0
6.253656962E1,4.110000134E-1,8.932000160E0,2.983999968E0,9.426229558E0
6.254157921E1,3.720000088E-1,8.817000389E0,2.792000055E0,9.255978834E0
6.254658844E1,1.809999943E-1,8.701999664E0,2.601000071E0,9.084203901E0
6.255159759E1,2.569999993E-1,8.510999680E0,2.447999954E0,8.859789406E0
6.255660698E1,1.809999943E-1,8.319000244E0,2.332999945E0,8.641840938E0
6.256161660E1,1.809999943E-1,8.204000473E0,2.141000032E0,8.480699611E0
6.256662552E1,6.599999964E-2,8.088999748E0,2.026000023E0,8.339121598E0
6.257163383E1,-1.250000000E-1,7.974999905E0,1.873000026E0,8.192946819E0
6.257664106E1,-1.630000025E-1,7.821000099E0,1.796000004E0,8.026221251E0
6.258164934E1,-1.250000000E-1,7.897999763E0,1.873000026E0,8.118014188E0
6.258665819E1,-1.250000000E-1,7.860000134E0,1.835000038E0,8.072326321E0
6.259166673E1,-4.800000042E-2,7.897999763E0,1.796000004E0,8.099772853E0
6.259667618E1,-8.600000292E-2,7.782999992E0,1.720000029E0,7.971253664E0
6.260168526E1,-9.999999776E-3,7.744999886E0,1.680999994E0,7.925331804E0
6.260669363E1,-8.600000292E-2,7.705999851E0,1.605000019E0,7.871839351E0
6.261170209E1,-8.600000292E-2,7.705999851E0,1.527999997E0,7.856501365E0
6.261671055E1,-8.600000292E-2,7.668000221E0,1.452000022E0,7.804737501E0
6.262171947E1,-4.800000042E-2,7.552999973E0,1.375000000E0,7.677287125E0
6.262672864E1,-1.630000025E-1,7.514999866E0,1.337000012E0,7.634746952E0
6.263173710E1,-8.600000292E-2,7.438000202E0,1.337000012E0,7.557698859E0
6.263674603E1,-1.250000000E-1,7.552999973E0,1.297999978E0,7.664739887E0
6.264175457E1,-1.630000025E-1,7.630000114E0,1.412999988E0,7.761445723E0
6.264676318E1,-3.549999893E-1,7.400000095E0,1.297999978E0,7.521358278E0
6.265177118E1,-3.160000145E-1,7.322999954E0,1.337000012E0,7.450755222E0
6.265677804E1,-2.779999971E-1,7.361999989E0,1.259999990E0,7.474217538E0
6.266178681E1,-2.779999971E-1,7.361999989E0,1.375000000E0,7.494461477E0
6.266679573E1,-2.779999971E-1,7.361999989E0,1.412999988E0,7.501526298E0
6.267180456E1,-1.630000025E-1,7.322999954E0,1.527999997E0,7.482491652E0
6.267681394E1,-1.630000025E-1,7.400000095E0,1.605000019E0,7.573809839E0
6.268182335E1,-3.160000145E-1,7.477000237E0,1.565999985E0,7.645766443E0
6.268683273E1,-3.549999893E-1,7.438000202E0,1.490000010E0,7.594074797E0
6.269184238E1,-4.309999943E-1,7.477000237E0,1.375000000E0,7.614585907E0
6.269685153E1,-4.690000117E-1,7.552999973E0,1.222000003E0,7.665575883E0
6.270186073E1,-3.549999893E-1,7.591000080E0,9.539999962E-1,7.658944000E0
6.270686950E1,-4.309999943E-1,7.705999851E0,8.000000119E-1,7.759393966E0
6.271187872E1,-3.160000145E-1,7.821000099E0,8.000000119E-1,7.868157254E0
6.271688818E1,-3.930000067E-1,7.821000099E0,5.699999928E-1,7.851585289E0
6.272189748E1,-3.160000145E-1,8.012999535E0,4.560000002E-1,8.032182365E0
6.272690678E1,-2.779999971E-1,8.166000366E0,3.019999862E-1,8.176310291E0
6.273191609E1,-1.630000025E-1,8.243000031E0,2.259999961E-1,8.247708439E0
6.273692555E1,-8.600000292E-2,8.357999802E0,1.490000039E-1,8.359770193E0
6.274193424E1,-1.250000000E-1,8.510999680E0,1.110000014E-1,8.512641279E0
6.274694324E1,2.800000086E-2,8.586999893E0,1.110000014E-1,8.587762931E0
6.275195185E1,2.800000086E-2,8.663999557E0,1.870000064E-1,8.666062620E0
6.275695916E1,1.430000067E-1,8.701999664E0,4.169999957E-1,8.713158793E0
6.276196608E1,1.430000067E-1,8.894000053E0,5.699999928E-1,8.913393627E0
6.276697300E1,6.599999964E-2,8.894000053E0,7.620000243E-1,8.926826815E0
6.277198016E1,-8.600000292E-2,9.008999825E0,9.919999838E-1,9.063858881E0
6.277698724E1,2.800000086E-2,9.085000038E0,1.106999993E0,9.152237905E0
6.278199427E1,-9.999999776E-3,9.161999702E0,1.106999993E0,9.228639528E0
6.278700127E1,-9.999999776E-3,9.277000427E0,1.106999993E0,9.342820019E0
6.279200819E1,-4.800000042E-2,9.392000198E0,1.222000003E0,9.471285854E0
6.279701541E1,-4.800000042E-2,9.468999863E0,1.297999978E0,9.557670550E0
6.280202234E1,-2.010000050E-1,9.468999863E0,1.527999997E0,9.593599084E0
6.280702934E1,-8.600000292E-2,9.621999741E0,1.605000019E0,9.755321628E0
6.281203657E1,-1.630000025E-1,9.774999619E0,1.796000004E0,9.939959887E0
6.281704328E1,-9.999999776E-3,9.967000008E0,1.680999994E0,1.010776682E1
6.282205005E1,-4.800000042E-2,1.004300022E1,1.796000004E0,1.020243958E1
6.282705676E1,-1.250000000E-1,1.000500011E1,1.796000004E0,1.016569074E1
6.283206368E1,-2.010000050E-1,1.019600010E1,1.758000016E0,1.034840003E1
6.283707065E1,-2.010000050E-1,1.027299976E1,1.643000007E0,1.040549731E1
6.284207788E1,-3.160000145E-1,1.038799953E1,1.643000007E0,1.052187433E1
6.284708519E1,-2.779999971E-1,1.057999992E1,1.643000007E0,1.071042163E1
6.285209203E1,-2.010000050E-1,1.077099991E1,1.375000000E0,1.086027003E1
6.285709949E1,-1.250000000E-1,1.084799957E1,1.222000003E0,1.091732585E1
6.286210687E1,-8.600000292E-2,1.096300030E1,1.029999971E0,1.101161530E1
6.286711463E1,-1.630000025E-1,1.107800007E1,7.620000243E-1,1.110537251E1
6.287212201E1,-2.010000050E-1,1.115400028E1,5.320000052E-1,1.116848903E1
6.287712963E1,-1.630000025E-1,1.123099995E1,4.169999957E-1,1.123992072E1
6.288213748E1,-2.010000050E-1,1.126900005E1,1.490000039E-1,1.127177733E1
6.288714534E1,-2.399999946E-1,1.149899960E1,1.870000064E-1,1.150302398E1
6.289215280E1,-3.549999893E-1,1.161400032E1,1.490000039E-1,1.162037992E1
6.289716065E1,-2.779999971E-1,1.168999958E1,3.019999862E-1,1.169720386E1
6.290216842E1,-2.399999946E-1,1.180500031E1,4.560000002E-1,1.181624171E1
6.290717611E1,-1.250000000E-1,1.188199997E1,8.000000119E-1,1.190955702E1
6.291218319E1,-2.010000050E-1,1.199699974E1,1.144999981E0,1.205319164E1
6.291718988E1,-2.399999946E-1,1.214999962E1,1.680999994E0,1.226808264E1
6.292219696E1,-3.930000067E-1,1.234200001E1,2.178999901E0,1.253903719E1
6.292720589E1,-5.460000038E-1,1.245699978E1,2.753999949E0,1.276947435E1
6.293221536E1,-5.839999914E-1,1.253299999E1,3.137000084E0,1.293282314E1
6.293722457E1,-5.080000162E-1,1.284000015E1,3.673000097E0,1.336467724E1
6.294223380E1,-4.309999943E-1,1.326099968E1,3.788000107E0,1.379814547E1
6.294724290E1,-3.160000145E-1,1.345300007E1,3.444000006E0,1.389043566E1
6.295225167E1,1.040000021E-1,1.379699993E1,2.408999920E0,1.400611665E1
6.295726135E1,1.430000067E-1,1.368299961E1,1.412999988E0,1.375650742E1
6.296227027E1,1.430000067E-1,1.364400005E1,4.560000002E-1,1.365236692E1
6.296727934E1,1.040000021E-1,1.356799984E1,-1.560000032E-1,1.356929518E1
6.297228873E1,1.809999943E-1,1.352900028E1,-3.100000024E-1,1.353376184E1
6.297729795E1,2.800000086E-2,1.329899979E1,-2.709999979E-1,1.330179012E1
6.298230734E1,6.599999964E-2,1.306999969E1,-1.560000032E-1,1.307109728E1
6.298731726E1,-2.399999946E-1,1.291600037E1,-7.999999821E-2,1.291847768E1
6.299232657E1,-3.930000067E-1,1.264799976E1,-3.000000026E-3,1.265410432E1
6.299733558E1,-6.610000134E-1,1.238000011E1,3.019999862E-1,1.240131154E1
6.300234474E1,-8.140000105E-1,1.207400036E1,3.790000081E-1,1.210734164E1
6.300735404E1,-9.670000076E-1,1.188199997E1,6.090000272E-1,1.193682928E1
6.301236335E1,-1.197000027E0,1.165200043E1,6.470000148E-1,1.173117778E1
6.301737241E1,-1.312000036E0,1.149899960E1,6.470000148E-1,1.159167567E1
6.302238157E1,-1.121000051E0,1.157600021E1,9.539999962E-1,1.166921326E1
6.302739054E1,-1.006000042E0,1.146100044E1,9.150000215E-1,1.154139473E1
6.303239977E1,-1.082000017E0,1.142199993E1,6.850000024E-1,1.149356479E1
6.303740833E1,-1.044000030E0,1.138399982E1,6.470000148E-1,1.145006537E1
6.304241740E1,-9.290000200E-1,1.123099995E1,4.560000002E-1,1.127857867E1
6.304742671E1,-7.379999757E-1,1.123099995E1,4.169999957E-1,1.126294334E1
6.305243593E1,-6.230000257E-1,1.130700016E1,3.790000081E-1,1.133049084E1
6.305744524E1,-4.690000117E-1,1.126900005E1,4.560000002E-1,1.128796967E1
6.306245386E1,-3.930000067E-1,1.130700016E1,4.560000002E-1,1.132301363E1
6.306746324E1,-3.549999893E-1,1.119200039E1,6.090000272E-1,1.121417758E1
6.307247237E1,-2.399999946E-1,1.119200039E1,7.239999771E-1,1.121796099E1
6.307748153E1,-4.800000042E-2,1.111600018E1,9.150000215E-1,1.115369844E1
6.308249128E1,-8.600000292E-2,1.107800007E1,1.106999993E0,1.113350486E1
6.308750120E1,-1.250000000E-1,1.084799957E1,1.412999988E0,1.094035140E1
6.309251074E1,-8.600000292E-2,1.080900002E1,1.911000013E0,1.097696672E1
6.309752082E1,-2.779999971E-1,1.061800003E1,2.371000051E0,1.088305333E1
6.310253023E1,-2.399999946E-1,1.038799953E1,2.831000090E0,1.076952626E1
6.310753976E1,-2.010000050E-1,1.023499966E1,3.289999962E0,1.075266101E1
6.311254955E1,-3.549999893E-1,1.004300022E1,3.788000107E0,1.073949828E1
