"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.798289456E1,2.800000086E-2,1.084799957E1,4.401000023E0,1.170677923E1
6.798790033E1,-3.549999893E-1,1.100100040E1,4.285999775E0,1.181176655E1
6.799290626E1,-4.690000117E-1,1.126900005E1,3.826999903E0,1.191034221E1
6.799791264E1,-3.930000067E-1,1.149899960E1,3.519999981E0,1.203211704E1
6.800291903E1,-3.549999893E-1,1.188199997E1,2.946000099E0,1.224691246E1
6.800792519E1,-8.600000292E-2,1.214999962E1,2.638999939E0,1.243359189E1
6.801293099E1,-9.999999776E-3,1.234200001E1,2.178999901E0,1.253288094E1
6.801793669E1,1.430000067E-1,1.264799976E1,1.873000026E0,1.278673047E1
6.802294255E1,3.720000088E-1,1.280099964E1,1.605000019E0,1.290658750E1
6.802794832E1,4.869999886E-1,1.291600037E1,1.565999985E0,1.301970009E1
6.803295371E1,6.019999981E-1,1.295499992E1,1.565999985E0,1.306318426E1
6.803795940E1,6.019999981E-1,1.291600037E1,1.873000026E0,1.306497603E1
6.804296555E1,8.320000172E-1,1.280099964E1,2.486000061E0,1.306667564E1
6.804797178E1,7.549999952E-1,1.249499989E1,2.831000090E0,1.283392413E1
6.805297834E1,6.790000200E-1,1.218799973E1,3.328999996E0,1.265269218E1
6.805798380E1,5.640000105E-1,1.168999958E1,3.750000000E0,1.228969838E1
6.806298958E1,5.260000229E-1,1.115400028E1,4.094999790E0,1.189358742E1
6.806799550E1,4.110000134E-1,1.088599968E1,4.362999916E0,1.173497671E1
6.807300148E1,2.189999968E-1,1.046500015E1,4.783999920E0,1.150872905E1
6.807800686E1,1.809999943E-1,1.011999989E1,5.166999817E0,1.136420018E1
6.808301231E1,1.430000067E-1,9.774999619E0,5.626999855E0,1.127981356E1
6.808801831E1,-1.250000000E-1,9.468999863E0,6.010000229E0,1.121595676E1
6.809302264E1,-2.399999946E-1,9.277000427E0,6.355000019E0,1.124750471E1
6.809802787E1,-3.160000145E-1,9.008999825E0,6.737999916E0,1.125444698E1
6.810303371E1,-3.930000067E-1,8.894000053E0,6.890999794E0,1.125804442E1
6.810804017E1,-5.080000162E-1,8.817000389E0,7.006000042E0,1.127304735E1
6.811304802E1,-4.690000117E-1,8.932000160E0,6.929999828E0,1.131483475E1
6.811805563E1,-4.690000117E-1,8.932000160E0,6.585000038E0,1.110688135E1
6.812306370E1,-3.160000145E-1,8.970999718E0,6.393000126E0,1.102039666E1
6.812807163E1,-4.800000042E-2,9.161999702E0,6.010000229E0,1.095740139E1
6.813307855E1,2.800000086E-2,9.354000092E0,5.589000225E0,1.089656025E1
6.813808681E1,2.189999968E-1,9.430000305E0,5.321000099E0,1.082986190E1
6.814309465E1,2.960000038E-1,9.506999969E0,5.052999973E0,1.077049085E1
6.814810251E1,6.019999981E-1,9.430000305E0,4.861000061E0,1.062622376E1
6.815311074E1,6.409999728E-1,9.392000198E0,4.861000061E0,1.059480393E1
6.815811882E1,6.790000200E-1,9.239000320E0,4.899000168E0,1.047952149E1
6.816312666E1,7.940000296E-1,9.085000038E0,4.938000202E0,1.037070430E1
6.816813574E1,7.549999952E-1,8.894000053E0,4.899000168E0,1.018201672E1
6.817314374E1,6.409999728E-1,8.701999664E0,5.013999939E0,1.006359153E1
6.817815163E1,6.790000200E-1,8.472999573E0,4.938000202E0,9.830392097E0
6.818315971E1,4.869999886E-1,8.128000259E0,5.129000187E0,9.623315443E0
6.818816775E1,4.110000134E-1,8.050999641E0,5.166999817E0,9.575249519E0
6.819317552E1,3.720000088E-1,7.782999992E0,5.282000065E0,9.413447699E0
6.819818400E1,3.339999914E-1,7.591000080E0,5.435999870E0,9.342640569E0
6.820319184E1,2.189999968E-1,7.477000237E0,5.512000084E0,9.291697286E0
6.820819984E1,1.430000067E-1,7.438000202E0,5.473999977E0,9.236285604E0
6.821320753E1,2.189999968E-1,7.361999989E0,5.243999958E0,9.041379341E0
6.821821560E1,1.809999943E-1,7.322999954E0,5.052999973E0,8.898982979E0
6.822322244E1,2.189999968E-1,7.400000095E0,4.708000183E0,8.773438786E0
6.822823044E1,4.110000134E-1,7.514999866E0,4.515999794E0,8.777152052E0
6.823323813E1,4.110000134E-1,7.591000080E0,4.171000004E0,8.671184709E0
6.823824444E1,4.869999886E-1,7.591000080E0,4.018000126E0,8.602602875E0
6.824325263E1,6.019999981E-1,7.705999851E0,3.711999893E0,8.574600919E0
6.824826117E1,5.640000105E-1,7.705999851E0,3.596999884E0,8.522847991E0
6.825326987E1,4.869999886E-1,7.630000114E0,3.444000006E0,8.385416315E0
6.825827825E1,4.869999886E-1,7.630000114E0,3.252000093E0,8.308403899E0
6.826328693E1,3.720000088E-1,7.591000080E0,3.328999996E0,8.297222861E0
6.826829585E1,3.339999914E-1,7.552999973E0,3.137000084E0,8.185360964E0
6.827330508E1,3.720000088E-1,7.552999973E0,3.252000093E0,8.231749341E0
6.827831369E1,2.960000038E-1,7.552999973E0,3.098999977E0,8.169407901E0
6.828332208E1,1.809999943E-1,7.552999973E0,2.983999968E0,8.123104419E0
6.828833046E1,2.960000038E-1,7.591000080E0,3.022000074E0,8.175780248E0
6.829333923E1,2.960000038E-1,7.591000080E0,3.098999977E0,8.204553557E0
6.829834791E1,1.430000067E-1,7.514999866E0,3.174999952E0,8.159429924E0
6.830335660E1,3.339999914E-1,7.552999973E0,3.367000103E0,8.276234306E0
6.830836502E1,1.809999943E-1,7.514999866E0,3.367000103E0,8.236787826E0
6.831337395E1,2.569999993E-1,7.552999973E0,3.482000113E0,8.320948406E0
6.831838270E1,4.110000134E-1,7.591000080E0,3.558000088E0,8.393543224E0
6.832339086E1,2.569999993E-1,7.591000080E0,3.634999990E0,8.420365559E0
6.832839949E1,2.960000038E-1,7.668000221E0,3.482000113E0,8.426753122E0
6.833340787E1,2.189999968E-1,7.821000099E0,3.444000006E0,8.548516806E0
6.833841631E1,3.339999914E-1,7.821000099E0,3.404999971E0,8.536604908E0
6.834342446E1,2.189999968E-1,7.860000134E0,3.404999971E0,8.568639793E0
6.834843331E1,2.960000038E-1,7.974999905E0,3.328999996E0,8.646992567E0
6.835344254E1,3.720000088E-1,8.012999535E0,3.289999962E0,8.670100651E0
6.835845171E1,4.110000134E-1,8.166000366E0,3.213999987E0,8.785344552E0
6.836346055E1,4.490000010E-1,8.204000473E0,3.289999962E0,8.850498546E0
6.836846720E1,4.110000134E-1,8.472999573E0,3.137000084E0,9.044413320E0
6.837347351E1,4.490000010E-1,8.510999680E0,3.252000093E0,9.122182916E0
6.837848021E1,5.260000229E-1,8.548999786E0,3.213999987E0,9.148326037E0
6.838348675E1,4.490000010E-1,8.701999664E0,3.252000093E0,9.300639965E0
6.838849497E1,4.490000010E-1,8.779000282E0,3.174999952E0,9.346286517E0
6.839350359E1,3.720000088E-1,8.741000175E0,3.289999962E0,9.347061989E0
6.839851212E1,2.960000038E-1,8.663999557E0,3.289999962E0,9.272356986E0
6.840352058E1,1.809999943E-1,8.741000175E0,3.174999952E0,9.301530506E0
6.840852913E1,1.809999943E-1,8.741000175E0,3.137000084E0,9.288628241E0
6.841353774E1,1.809999943E-1,8.701999664E0,3.059999943E0,9.226112876E0
6.841854660E1,1.809999943E-1,8.817000389E0,3.137000084E0,9.360183032E0
6.842355491E1,2.569999993E-1,8.970999718E0,2.983999968E0,9.457755587E0
6.842856352E1,2.569999993E-1,9.008999825E0,3.059999943E0,9.517968611E0
6.843357254E1,4.869999886E-1,9.161999702E0,2.946000099E0,9.636302409E0
6.843858169E1,4.490000010E-1,9.123999596E0,2.868999958E0,9.574974171E0
6.844359062E1,4.490000010E-1,9.199999809E0,2.831000090E0,9.636190067E0
6.844859777E1,3.720000088E-1,9.239000320E0,2.946000099E0,9.704454004E0
6.845360501E1,2.960000038E-1,9.354000092E0,2.946000099E0,9.811414286E0
6.845861193E1,3.339999914E-1,9.314999580E0,3.059999943E0,9.810421644E0
6.846361893E1,3.339999914E-1,9.354000092E0,3.213999987E0,9.896396800E0
6.846862555E1,1.430000067E-1,9.314999580E0,3.367000103E0,9.905874816E0
6.847363149E1,6.599999964E-2,9.354000092E0,3.711999893E0,1.006382715E1
6.847863895E1,6.599999964E-2,9.354000092E0,3.673000097E0,1.004950762E1
6.848364712E1,-9.999999776E-3,9.468999863E0,3.750000000E0,1.018452544E1
6.848865558E1,-8.600000292E-2,9.545000076E0,3.788000107E0,1.026953588E1
6.849366417E1,-2.399999946E-1,9.583000183E0,3.750000000E0,1.029339558E1
6.849867310E1,-1.250000000E-1,9.737000465E0,3.711999893E0,1.042131212E1
6.850368179E1,-2.399999946E-1,9.890000343E0,3.558000088E0,1.051328072E1
6.850869072E1,-2.399999946E-1,1.000500011E1,3.404999971E0,1.057126540E1
6.851369986E1,-3.160000145E-1,1.008199978E1,3.404999971E0,1.064615425E1
6.851870901E1,-3.160000145E-1,1.015799999E1,3.328999996E0,1.069425364E1
6.852371762E1,-3.930000067E-1,1.015799999E1,3.213999987E0,1.066157628E1
6.852872631E1,-2.010000050E-1,1.019600010E1,3.174999952E0,1.068079790E1
6.853373566E1,-1.630000025E-1,1.038799953E1,3.289999962E0,1.089776138E1
6.853874428E1,-8.600000292E-2,1.061800003E1,3.482000113E0,1.117468771E1
6.854375335E1,6.599999964E-2,1.054100037E1,3.596999884E0,1.113801836E1
6.854876204E1,6.599999964E-2,1.057999992E1,3.750000000E0,1.122511712E1
6.855377091E1,1.430000067E-1,1.057999992E1,3.941999912E0,1.129142200E1
6.855877983E1,6.599999964E-2,1.065600014E1,4.094999790E0,1.141594141E1
6.856378898E1,-9.999999776E-3,1.080900002E1,3.980000019E0,1.151846264E1
6.856879844E1,-1.250000000E-1,1.084799957E1,3.711999893E0,1.146619653E1
6.857380708E1,-9.999999776E-3,1.088599968E1,3.558000088E0,1.145270508E1
6.857881539E1,1.430000067E-1,1.092399979E1,3.252000093E0,1.139867207E1
6.858382361E1,1.430000067E-1,1.100100040E1,3.059999943E0,1.141954721E1
6.858883269E1,2.960000038E-1,1.107800007E1,2.831000090E0,1.143784346E1
6.859384175E1,4.490000010E-1,1.119200039E1,2.716000080E0,1.152558589E1
6.859885044E1,4.869999886E-1,1.126900005E1,2.868999958E0,1.163867226E1
6.860385888E1,5.640000105E-1,1.130700016E1,3.098999977E0,1.173755296E1
6.860886764E1,5.260000229E-1,1.134599972E1,3.367000103E0,1.184673269E1
6.861387642E1,4.490000010E-1,1.146100044E1,3.634999990E0,1.203201384E1
6.861888503E1,4.490000010E-1,1.130700016E1,3.903000116E0,1.197009873E1
6.862389434E1,3.720000088E-1,1.126900005E1,4.210000038E0,1.203548281E1
6.862890350E1,6.019999981E-1,1.100100040E1,4.362999916E0,1.184990220E1
6.863391289E1,6.019999981E-1,1.100100040E1,4.631000042E0,1.195117464E1
6.863892174E1,6.019999981E-1,1.103899956E1,4.822999954E0,1.206164349E1
6.864393029E1,5.640000105E-1,1.088599968E1,4.938000202E0,1.196690984E1
6.864893860E1,3.720000088E-1,1.080900002E1,4.745999813E0,1.181090088E1
6.865394714E1,2.189999968E-1,1.069400024E1,4.669000149E0,1.167086820E1
6.865895614E1,1.430000067E-1,1.042599964E1,4.554999828E0,1.137848588E1
6.866396516E1,-8.600000292E-2,1.027299976E1,4.401000023E0,1.117634651E1
6.866897439E1,-9.999999776E-3,1.023499966E1,4.631000042E0,1.123394318E1
6.867398334E1,-4.800000042E-2,1.011999989E1,4.822999954E0,1.121062131E1
6.867899241E1,2.800000086E-2,1.000500011E1,5.205999851E0,1.127844164E1
6.868400142E1,-1.630000025E-1,9.812999725E0,5.626999855E0,1.131303054E1
6.868901057E1,-3.160000145E-1,9.737000465E0,5.972000122E0,1.142689020E1
6.869401957E1,-3.549999893E-1,9.545000076E0,6.239999771E0,1.140923523E1
6.869902809E1,-3.160000145E-1,9.430000305E0,6.432000160E0,1.141907999E1
6.870403678E1,-4.690000117E-1,9.277000427E0,6.469999790E0,1.132005279E1
6.870904549E1,-6.610000134E-1,9.161999702E0,6.469999790E0,1.123566005E1
6.871405433E1,-6.230000257E-1,9.046999931E0,6.432000160E0,1.111786683E1
6.871906333E1,-7.379999757E-1,9.199999809E0,6.316999912E0,1.118432512E1
6.872407209E1,-7.379999757E-1,9.199999809E0,6.125000000E0,1.107701519E1
6.872907924E1,-6.990000010E-1,9.239000320E0,6.010000229E0,1.104390468E1
6.873408609E1,-6.230000257E-1,9.430000305E0,5.664999962E0,1.101840548E1
6.873909255E1,-5.839999914E-1,9.354000092E0,5.435999870E0,1.083459590E1
6.874409932E1,-5.460000038E-1,9.468999863E0,5.013999939E0,1.072847938E1
6.874910793E1,-5.460000038E-1,9.468999863E0,4.745999813E0,1.060587519E1
6.875411439E1,-4.309999943E-1,9.583000183E0,4.401000023E0,1.055407290E1
6.875912109E1,-3.930000067E-1,9.545000076E0,4.132999897E0,1.040880222E1
6.876412793E1,-2.399999946E-1,9.468999863E0,3.941999912E0,1.025957707E1
6.876913447E1,-2.010000050E-1,9.545000076E0,3.788000107E0,1.027114270E1
6.877414078E1,6.599999964E-2,9.506999969E0,3.750000000E0,1.022007360E1
6.877914718E1,1.809999943E-1,9.506999969E0,3.826999903E0,1.024996281E1
6.878415364E1,3.720000088E-1,9.354000092E0,3.903000116E0,1.014244111E1
6.878916001E1,5.260000229E-1,9.277000427E0,3.941999912E0,1.009350168E1
6.879416655E1,7.170000076E-1,9.277000427E0,3.941999912E0,1.010525553E1
6.879917297E1,6.790000200E-1,9.123999596E0,3.788000107E0,9.902391350E0
6.880417904E1,8.320000172E-1,9.046999931E0,3.711999893E0,9.814243475E0
6.880918544E1,7.940000296E-1,8.894000053E0,3.634999990E0,9.640897154E0
6.881419229E1,6.790000200E-1,8.741000175E0,3.596999884E0,9.476525379E0
6.881919959E1,7.170000076E-1,8.626000404E0,3.750000000E0,9.433158113E0
6.882420651E1,6.019999981E-1,8.472999573E0,3.711999893E0,9.270009114E0
6.882921353E1,6.019999981E-1,8.472999573E0,3.826999903E0,9.316654658E0
6.883421991E1,4.490000010E-1,8.548999786E0,3.865000010E0,9.392828297E0
6.883922652E1,2.569999993E-1,8.319000244E0,3.711999893E0,9.113218820E0
6.884423306E1,2.960000038E-1,8.243000031E0,3.482000113E0,8.953155326E0
6.884923983E1,1.430000067E-1,8.088999748E0,3.289999962E0,8.733639887E0
6.885424613E1,-8.600000292E-2,8.166000366E0,3.252000093E0,8.790134390E0
6.885925294E1,-2.779999971E-1,8.166000366E0,3.174999952E0,8.765926687E0
6.886425933E1,-3.930000067E-1,8.050999641E0,2.983999968E0,8.595190518E0
6.886926694E1,-5.080000162E-1,7.821000099E0,2.983999968E0,8.386319954E0
6.887427586E1,-6.610000134E-1,7.860000134E0,2.946000099E0,8.419942975E0
6.887928463E1,-8.529999852E-1,7.668000221E0,3.059999943E0,8.299966025E0
6.888429217E1,-9.290000200E-1,7.477000237E0,3.022000074E0,8.117946663E0
6.888930040E1,-9.670000076E-1,7.438000202E0,3.022000074E0,8.086496180E0
6.889430894E1,-1.044000030E0,7.361999989E0,2.983999968E0,8.012068129E0
6.889931711E1,-1.121000051E0,7.322999954E0,3.059999943E0,8.015395754E0
6.890432580E1,-1.121000051E0,7.284999847E0,3.174999952E0,8.025489928E0
6.890933431E1,-1.044000030E0,7.284999847E0,3.404999971E0,8.108957001E0
6.891434308E1,-8.909999728E-1,7.322999954E0,3.444000006E0,8.141335598E0
6.891935193E1,-6.990000010E-1,7.400000095E0,3.328999996E0,8.144374954E0
6.892436070E1,-2.399999946E-1,7.477000237E0,3.174999952E0,8.126731030E0
6.892936961E1,-4.800000042E-2,7.705999851E0,3.098999977E0,8.305933937E0
6.893437854E1,-9.999999776E-3,7.860000134E0,2.831000090E0,8.354296117E0
6.893938761E1,-1.630000025E-1,7.935999870E0,2.486000061E0,8.317863863E0
6.894439692E1,-8.600000292E-2,7.860000134E0,2.256000042E0,8.177807426E0
6.894940579E1,-9.999999776E-3,7.974999905E0,2.102999926E0,8.247625850E0
6.895441249E1,-1.630000025E-1,7.935999870E0,1.988000035E0,8.182836127E0
6.895941987E1,-3.160000145E-1,7.860000134E0,1.873000026E0,8.086259160E0
6.896442676E1,-4.309999943E-1,7.630000114E0,2.026000023E0,7.906158285E0
6.896943368E1,-5.460000038E-1,7.630000114E0,2.217999935E0,7.964580432E0
6.897444048E1,-6.990000010E-1,7.591000080E0,2.293999910E0,7.960798880E0
6.897944571E1,-6.610000134E-1,7.552999973E0,2.332999945E0,7.932693008E0
6.898445184E1,-7.760000229E-1,7.552999973E0,2.486000061E0,7.989379258E0
6.898945830E1,-8.140000105E-1,7.477000237E0,2.486000061E0,7.921384024E0
6.899446500E1,-9.670000076E-1,7.514999866E0,2.332999945E0,7.928001056E0
6.899947138E1,-1.159000039E0,7.552999973E0,2.408999920E0,8.012138934E0
6.900447760E1,-1.044000030E0,7.705999851E0,2.523999929E0,8.175753507E0
6.900948345E1,-9.670000076E-1,7.782999992E0,2.562000036E0,8.250698278E0
6.901448897E1,-1.044000030E0,7.897999763E0,2.638999939E0,8.392416637E0
6.901949474E1,-1.082000017E0,8.128000259E0,2.562000036E0,8.590631900E0
6.902450074E1,-1.082000017E0,8.166000366E0,2.486000061E0,8.604329278E0
6.902950655E1,-1.082000017E0,8.319000244E0,2.447999954E0,8.738946897E0
6.903451240E1,-8.529999852E-1,8.434000015E0,2.408999920E0,8.812675294E0
6.903951776E1,-7.760000229E-1,8.472999573E0,2.408999920E0,8.842916850E0
6.904452414E1,-6.610000134E-1,8.701999664E0,2.486000061E0,9.074244623E0
6.904953185E1,-5.460000038E-1,8.970999718E0,2.562000036E0,9.345629788E0
6.905453969E1,-4.690000117E-1,8.932000160E0,2.601000071E0,9.314815577E0
6.905954762E1,-5.839999914E-1,9.085000038E0,2.638999939E0,9.478533766E0
6.906455571E1,-6.610000134E-1,9.123999596E0,2.716000080E0,9.542585922E0
6.906956402E1,-8.529999852E-1,9.008999825E0,2.907000065E0,9.504753347E0
6.907457269E1,-1.044000030E0,8.817000389E0,3.098999977E0,9.403894554E0
6.907958131E1,-1.197000027E0,8.855999947E0,2.946000099E0,9.409594077E0
6.908458997E1,-1.312000036E0,8.779000282E0,2.907000065E0,9.340387542E0
6.908959850E1,-1.274000049E0,8.779000282E0,2.831000090E0,9.311739021E0
6.909460675E1,-1.197000027E0,8.894000053E0,2.907000065E0,9.433275963E0
6.909961413E1,-1.044000030E0,8.970999718E0,2.907000065E0,9.487856522E0
6.910462236E1,-7.379999757E-1,9.123999596E0,2.868999958E0,9.592870965E0
6.910962890E1,-5.839999914E-1,9.354000092E0,2.716000080E0,9.757818923E0
6.911463490E1,-2.779999971E-1,9.545000076E0,2.562000036E0,9.886766642E0
6.911964135E1,-2.399999946E-1,9.774999619E0,2.447999954E0,1.007972824E1
6.912464758E1,-2.010000050E-1,9.928000450E0,2.332999945E0,1.020041581E1
6.912965373E1,-2.779999971E-1,1.000500011E1,2.178999901E0,1.024330766E1
6.913466003E1,-2.779999971E-1,1.004300022E1,2.178999901E0,1.028042694E1
6.913966604E1,-3.930000067E-1,1.011999989E1,2.217999935E0,1.036765983E1
6.914467281E1,-3.930000067E-1,1.004300022E1,2.408999920E0,1.033535597E1
6.914968108E1,-4.690000117E-1,1.004300022E1,2.523999929E0,1.036592447E1
6.915468862E1,-3.160000145E-1,1.019600010E1,2.868999958E0,1.059667093E1
6.915969640E1,-2.399999946E-1,1.038799953E1,2.907000065E0,1.078975364E1
6.916470425E1,-1.250000000E-1,1.046500015E1,2.946000099E0,1.087247763E1
6.916971252E1,-1.250000000E-1,1.069400024E1,3.022000074E0,1.111349408E1
6.917471999E1,-9.999999776E-3,1.073299980E1,3.022000074E0,1.115033045E1
6.917972724E1,2.569999993E-1,1.092399979E1,3.174999952E0,1.137894745E1
6.918473455E1,7.940000296E-1,1.115400028E1,3.519999981E0,1.172316332E1
6.918974218E1,7.170000076E-1,1.142199993E1,4.132999897E0,1.216790284E1
6.919474995E1,-2.779999971E-1,1.188199997E1,3.826999903E0,1.248619780E1
6.919975827E1,-4.309999943E-1,1.218799973E1,3.596999884E0,1.271501107E1
6.920476473E1,2.800000086E-2,1.230300045E1,3.367000103E0,1.275544173E1
6.920977224E1,1.040000021E-1,1.253299999E1,2.831000090E0,1.284918154E1
6.921477986E1,4.490000010E-1,1.257199955E1,2.677000046E0,1.286169129E1
6.921978777E1,7.549999952E-1,1.268599987E1,2.677000046E0,1.298733795E1
6.922479577E1,1.062000036E0,1.260999966E1,2.983999968E0,1.300169955E1
6.922980454E1,1.292000055E0,1.238000011E1,3.519999981E0,1.293538043E1
6.923481246E1,1.253000021E0,1.230300045E1,3.941999912E0,1.297972236E1
6.923981994E1,1.139000058E0,1.218799973E1,4.248000145E0,1.295724368E1
6.924482771E1,9.850000143E-1,1.195899963E1,4.440000057E0,1.279458861E1
6.924983464E1,9.089999795E-1,1.176700020E1,4.515999794E0,1.263656713E1
6.925484072E1,8.700000048E-1,1.146100044E1,4.631000042E0,1.239183572E1
6.925984657E1,9.470000267E-1,1.107800007E1,4.861000061E0,1.213458760E1
6.926485419E1,8.320000172E-1,1.080900002E1,4.975999832E0,1.192842319E1
6.926986196E1,6.409999728E-1,1.054100037E1,4.938000202E0,1.165793359E1
6.927487058E1,3.720000088E-1,1.046500015E1,4.822999954E0,1.152891759E1
6.927987912E1,1.809999943E-1,1.035000038E1,4.708000183E0,1.137191869E1
6.928488781E1,1.430000067E-1,1.031099987E1,4.401000023E0,1.121186731E1
6.928989620E1,2.569999993E-1,1.038799953E1,4.094999790E0,1.116895728E1
6.929490474E1,2.960000038E-1,1.035000038E1,3.826999903E0,1.103884288E1
6.929991360E1,3.339999914E-1,1.038799953E1,3.519999981E0,1.097326251E1
6.930492183E1,2.960000038E-1,1.035000038E1,3.404999971E0,1.089973159E1
6.930992996E1,2.569999993E-1,1.027299976E1,3.444000006E0,1.083797533E1
6.931493827E1,1.430000067E-1,1.031099987E1,3.482000113E0,1.088400166E1
6.931994640E1,1.040000021E-1,1.027299976E1,3.673000097E0,1.091037441E1
6.932495432E1,1.040000021E-1,1.011999989E1,3.634999990E0,1.075353145E1
6.932996241E1,-9.999999776E-3,9.967000008E0,3.558000088E0,1.058303141E1
6.933497018E1,2.800000086E-2,9.852000237E0,3.558000088E0,1.047482970E1
6.933997807E1,1.040000021E-1,9.659999847E0,3.673000097E0,1.033524759E1
6.934498530E1,6.599999964E-2,9.621999741E0,3.826999903E0,1.035534467E1
6.934999368E1,1.809999943E-1,9.659999847E0,4.018000126E0,1.046387515E1
6.935500207E1,2.960000038E-1,9.354000092E0,4.018000126E0,1.018475619E1
6.936001082E1,3.720000088E-1,9.239000320E0,4.094999790E0,1.011269174E1
6.936501897E1,3.339999914E-1,9.046999931E0,4.171000004E0,9.967798392E0
6.937002697E1,4.110000134E-1,8.855999947E0,4.210000038E0,9.814364798E0
6.937503558E1,4.490000010E-1,8.817000389E0,4.132999897E0,9.747963121E0
6.938004404E1,3.339999914E-1,8.586999893E0,4.285999775E0,9.603016049E0
6.938505227E1,3.339999914E-1,8.510999680E0,4.285999775E0,9.535117493E0
6.939006081E1,4.869999886E-1,8.395999908E0,4.248000145E0,9.422074542E0
6.939506770E1,5.640000105E-1,8.395999908E0,4.210000038E0,9.409304480E0
6.940007470E1,4.869999886E-1,8.357999802E0,4.285999775E0,9.405483706E0
6.940508246E1,4.869999886E-1,8.357999802E0,4.248000145E0,9.388228529E0
6.941009054E1,6.019999981E-1,8.395999908E0,4.210000038E0,9.411658663E0
6.941509839E1,5.640000105E-1,8.319000244E0,4.171000004E0,9.323148723E0
6.942010662E1,5.640000105E-1,8.243000031E0,4.094999790E0,9.221397334E0
6.942511483E1,6.019999981E-1,8.166000366E0,3.980000019E0,9.104194974E0
6.943012375E1,2.189999968E-1,8.128000259E0,3.903000116E0,9.019188385E0
6.943513213E1,1.809999943E-1,8.012999535E0,3.826999903E0,8.881826996E0
6.944013921E1,1.430000067E-1,7.860000134E0,3.788000107E0,8.726339204E0
6.944514459E1,1.040000021E-1,7.860000134E0,3.750000000E0,8.709358076E0
6.945015059E1,2.800000086E-2,7.821000099E0,3.673000097E0,8.640587727E0
6.945515675E1,1.040000021E-1,7.744999886E0,3.634999990E0,8.556229553E0
6.946016242E1,2.800000086E-2,7.782999992E0,3.558000088E0,8.557758907E0
6.946516850E1,-8.600000292E-2,7.630000114E0,3.367000103E0,8.340322982E0
6.947017471E1,-8.600000292E-2,7.668000221E0,3.328999996E0,8.359896194E0
6.947518094E1,-4.800000042E-2,7.630000114E0,3.328999996E0,8.324749049E0
6.948018733E1,1.430000067E-1,7.591000080E0,3.137000084E0,8.214895054E0
6.948519356E1,1.430000067E-1,7.705999851E0,3.098999977E0,8.307026157E0
6.949019948E1,1.040000021E-1,7.668000221E0,3.059999943E0,8.256672638E0
6.949520601E1,1.430000067E-1,7.744999886E0,2.946000099E0,8.287604528E0
6.950021240E1,3.339999914E-1,7.821000099E0,2.831000090E0,8.324311386E0
6.950521880E1,4.490000010E-1,7.897999763E0,2.907000065E0,8.427968358E0
6.951022464E1,5.260000229E-1,7.935999870E0,2.907000065E0,8.468023343E0
6.951523042E1,6.019999981E-1,7.974999905E0,3.022000074E0,8.549591331E0
6.952023604E1,3.720000088E-1,7.974999905E0,2.907000065E0,8.496449662E0
6.952524195E1,4.869999886E-1,8.088999748E0,2.907000065E0,8.609281927E0
6.953024802E1,5.260000229E-1,8.128000259E0,2.946000099E0,8.661407555E0
6.953525427E1,4.869999886E-1,8.204000473E0,2.946000099E0,8.730504529E0
6.954026042E1,4.869999886E-1,8.166000366E0,2.983999968E0,8.707754405E0
6.954526672E1,4.490000010E-1,8.088999748E0,3.022000074E0,8.646733625E0
6.955027172E1,5.640000105E-1,8.281000137E0,3.022000074E0,8.833206877E0
6.955527703E1,5.260000229E-1,8.204000473E0,3.098999977E0,8.785562056E0
6.956028234E1,6.409999728E-1,8.243000031E0,2.868999958E0,8.751519367E0
6.956528803E1,6.409999728E-1,8.243000031E0,2.831000090E0,8.739135654E0
6.957029420E1,6.790000200E-1,8.319000244E0,2.677000046E0,8.765451234E0
6.957529958E1,6.790000200E-1,8.395999908E0,2.486000061E0,8.782599376E0
6.958030630E1,8.700000048E-1,8.357999802E0,2.408999920E0,8.741644085E0
6.958531268E1,8.700000048E-1,8.357999802E0,2.408999920E0,8.741644085E0
6.959031904E1,7.549999952E-1,8.395999908E0,2.371000051E0,8.756967552E0
6.959532566E1,6.790000200E-1,8.434000015E0,2.371000051E0,8.787208802E0
6.960033211E1,6.790000200E-1,8.434000015E0,2.371000051E0,8.787208802E0
6.960533858E1,7.170000076E-1,8.510999680E0,2.293999910E0,8.843847587E0
6.961034467E1,5.640000105E-1,8.510999680E0,2.293999910E0,8.832759883E0
6.961535167E1,5.260000229E-1,8.548999786E0,2.217999935E0,8.847688799E0
6.962035952E1,4.490000010E-1,8.434000015E0,2.256000042E0,8.742053160E0
6.962536767E1,2.960000038E-1,8.548999786E0,2.178999901E0,8.827290293E0
6.963037653E1,1.430000067E-1,8.626000404E0,2.141000032E0,8.888881432E0
6.963538538E1,1.430000067E-1,8.663999557E0,2.063999891E0,8.907605340E0
6.964039376E1,6.599999964E-2,8.741000175E0,2.102999926E0,8.990664534E0
6.964540184E1,6.599999964E-2,9.008999825E0,2.178999901E0,9.269006117E0
6.965040999E1,2.189999968E-1,9.008999825E0,2.332999945E0,9.308755426E0
6.965541853E1,3.339999914E-1,9.239000320E0,2.408999920E0,9.553740813E0
6.966042622E1,3.339999914E-1,9.354000092E0,2.486000061E0,9.684475722E0
6.966543438E1,6.790000200E-1,9.583000183E0,2.753999949E0,9.993970645E0
